"yyyymm","date","pi","tb3m","rr","g","ga","gma","lfg","lfga","lfgma","rstar","rstar.lb","rstar.ub","rr.cycle"
199003,1990-01-01,4.08272277249386,7.76,3.67727722750614,4.35570052782595,2.82728111077901,3.15705232174494,0.485189438993316,0.759182441001904,1.64130655529946,1.74388027197705,-0.799761626258408,4.10968503106058,1.93339695552889
199006,1990-04-01,3.65596350532806,7.74666666666667,4.0907031613386,1.54379255191657,2.42996000599849,3.40054550174314,-1.97017185592578,0,1.76225340084326,1.81079151737597,-0.786023758970855,4.1352401467169,2.27991164396268
199009,1990-07-01,4.3363823727657,7.47666666666667,3.14028429390097,0.0987661362742642,1.7109237655685,3.4181780923557,-2.50030553793863,-0.992025579441158,1.73710442280326,1.79670383904246,-0.81011719701114,4.11985825143882,1.34358045485873
199012,1990-10-01,4.86176296921386,6.99,2.12823703078614,-3.42434293626894,0.643479069936959,3.14893923922325,-1.11241543908136,-1.27442584848811,1.58334972600388,1.7030363052891,-0.908453048127909,4.02218826160209,0.425200725496892
199103,1991-01-01,3.93994307823187,6.02333333333333,2.08339025510147,-1.88147183929743,-0.915814021843886,2.89706476941779,-4.04984817652299,-2.40818525236719,1.42808403223324,1.626942168261,-0.926016082922948,3.95069436718904,0.456448086840422
199106,1991-04-01,3.57601857908865,5.56,1.98398142091135,3.09225227959118,-0.528699089925233,3.0476634234383,-2.37190568146204,-2.50861870875125,1.38527904202007,1.63756772681751,-0.947274038474455,3.94843578327574,0.346413694093208
199109,1991-07-01,3.00370589905246,5.37666666666667,2.37296076761421,1.91545317465156,-0.0745273303309091,2.98145300487581,-0.362755640385259,-1.97423123436291,1.37202097805694,1.61891131158409,-0.956146748108752,3.95791984679947,0.754049456030053
199112,1991-10-01,2.41540610252535,4.54,2.12459389747465,1.74247967631018,1.21717832281387,3.14236400044301,-0.855103530628298,-1.90990325724965,1.38433335980705,1.63923831759651,-0.944591193362576,3.960270443484,0.485355579879229
199203,1992-01-01,2.53463032484031,3.89333333333333,1.35870300849302,4.69727815392531,2.86186582111956,3.42848779002287,-2.57186967715057,-1.54040863240654,1.48464199070808,1.6869121857571,-0.879365415509236,4.00991884203735,-0.328209177264022
199206,1992-04-01,2.66602821848547,3.68,1.01397178151453,4.38649488586336,3.1854264726876,3.48382056780707,2.07480429569671,-0.428731138116856,1.51155750120028,1.68993678027926,-0.886278998998757,4.0552135103463,-0.675964998764566
199209,1992-07-01,2.62555198549581,3.08333333333333,0.457781347837523,3.86966150069554,3.6739785541986,3.61664264798341,0.505935937859903,-0.211558243555565,1.58794411597363,1.70894103299664,-0.87645912688485,4.043535136048,-1.25115968515874
199212,1992-10-01,2.61216210066095,3.07,0.457837899339047,3.98812346730679,4.23538950194775,3.70659529459992,2.49808758257188,0.62673953474448,1.74191787602781,1.75452837784569,-0.819221834590821,4.15462055792314,-1.29669047850694
199303,1993-01-01,2.5908835191923,2.96,0.3691164808077,0.745043135714951,3.24733074739516,3.59509172925035,2.87662019646646,1.98886200314874,1.76111596352148,1.72874963478175,-0.855267591616729,4.08636205559877,-1.35963315397404
199306,1993-04-01,2.60135079240458,2.96666666666667,0.365315874262089,2.37158938801656,2.74360437293346,3.42874918327643,4.36525437566999,2.56147452314206,1.76964219966059,1.69357753565349,-0.886118599370807,4.08901086466973,-1.32826166139162
199309,1993-07-01,2.40194141192918,3.00333333333333,0.601391921404157,1.94591239089021,2.26266709548213,3.28349629886507,2.24883375963678,2.99719897858628,1.62763923037058,1.63540811487928,-0.904482489532134,4.03962782739124,-1.03401619347533
199312,1993-10-01,2.27260728710101,3.06,0.787392712898986,5.30447903256075,2.59175598679562,3.21198635477094,3.64626305753717,3.2842428473276,1.55988184824636,1.6057573953429,-0.911010228409767,3.99657938025574,-0.818364682444013
199403,1994-01-01,2.03478756841742,3.24333333333333,1.20854576491592,3.90266508799542,3.38116147486573,3.11281752616171,3.69362718796857,3.48849459520313,1.45941989317704,1.57753928300738,-0.932738526697247,3.89981104995054,-0.368993518091894
199406,1994-04-01,1.91715891853992,3.98666666666667,2.06950774812675,5.42977760135201,4.1457085281996,3.07445272849899,7.04572476911842,4.15861219356524,1.50861998621696,1.59120619638055,-0.899848025623067,3.91161930649431,0.478301551746373
199409,1994-07-01,2.19210960825293,4.47666666666667,2.28455705841373,2.35189155825068,4.24720332003972,3.03535080666288,4.30338155158374,4.67224914155198,1.56827745567629,1.58757780795714,-0.908956727084449,3.90389134055455,0.696979250456268
199412,1994-10-01,2.08919040067066,5.28,3.19080959932934,4.51633542816055,4.05016741893967,3.06881267909271,1.76246045505906,4.20129849093245,1.55531916714083,1.59834457437537,-0.886967181027222,3.92880985278796,1.59246502495401
199503,1995-01-01,2.21213037278378,5.73666666666667,3.52453629388288,1.36488833482389,3.41572323064678,3.00401284242382,1.9338491203083,3.76135397401738,1.52703484404989,1.57681380026145,-0.901270770708503,3.87834837156511,1.9477224936213
199506,1995-04-01,2.220137038967,5.59666666666667,3.37652962769967,1.39518177964391,2.40707427521976,2.94775982479084,-0.0895501128205467,1.97753525353264,1.47277544945529,1.5524640189022,-0.979455180526649,3.86250887410228,1.82406560879736
199509,1995-07-01,1.90972796873234,5.36666666666667,3.45693869793432,3.40961001155833,2.67150388854667,2.87862717739968,3.95764090931792,1.89110009296618,1.55863571729594,1.54865090039409,-0.95393756765959,3.90763672001046,1.90828779754028
199512,1995-10-01,1.88005493744559,5.26,3.37994506255441,2.82964328228488,2.24983085207775,2.87462992009774,0.740987053342579,1.63573174253706,1.53954559489202,1.53723914364022,-0.943802379508132,3.86468023299861,1.84270591891431
199603,1996-01-01,1.96178217362402,4.93,2.96821782637598,2.61543175006764,2.56246670588869,2.84775690414079,0.739616936515475,1.33717369658886,1.55451687412445,1.51845873804214,-0.967351738608243,3.89060637246582,1.44975908833391
199606,1996-04-01,2.05674348071279,5.02,2.96325651928721,6.9237247059462,3.94460243746426,2.97504872418518,3.47471883878328,2.22824093448981,1.66463411581725,1.55101075896047,-0.945778635554189,3.89639776869693,1.41224576032653
199609,1996-07-01,2.08360626068025,5.09666666666667,3.01306040598642,3.68307677564985,4.01296912848714,2.96697210636736,2.9590099735902,1.97858320055788,1.68467875786132,1.53845972698222,-0.934667218771071,3.94091458262581,1.47460067900426
199612,1996-10-01,2.31805980871531,4.97666666666667,2.65860685795136,4.20409625271532,4.35658237109475,3.02043279280378,4.37442028256037,2.88694150786233,1.72064657761139,1.54455407195384,-0.969905534050361,3.90350791372715,1.11405278599755
199703,1997-01-01,2.19819065339122,5.06,2.86180934660878,3.03716237908986,4.46201502835031,3.02668220026241,3.5994736706737,3.60190569140189,1.69569095163382,1.53401135737041,-0.979385010771682,3.91939672903013,1.32779798923851
199706,1997-04-01,1.78663369222427,5.04666666666667,3.2600329744424,5.9892544132687,4.22839745518093,3.0647870110691,1.73559541918245,3.16712483650168,1.67708251448159,1.53652435562533,-0.962028873020835,3.91809451878058,1.72350861881717
199709,1997-07-01,1.61595145237063,5.04666666666667,3.43071521429603,5.06111216629819,4.57290630284302,3.10102773862024,2.00835310236975,2.92946061869657,1.6646550800325,1.54226783896381,-0.988450389221757,3.92468527676553,1.88844737533251
199712,1997-10-01,1.25222688924378,5.09,3.83777311075622,3.09179217348401,4.29483028303519,3.01461543366869,1.43658362806143,2.19500145507183,1.59932068023649,1.50338079287377,-0.979359546126559,3.98416695467585,2.33439231788216
199803,1998-01-01,0.80668639054986,5.05333333333333,4.24664694278347,3.93822077598571,4.52009488225915,3.0569897945945,2.35628975829627,1.88420547697747,1.65149935443393,1.52367738978038,-0.994184970777488,3.97232192442249,2.72296955300277
199806,1998-04-01,0.738313959959047,4.97666666666667,4.23835270670762,3.8607399165322,3.98796625807503,3.02224535658391,2.32737302189356,2.03214987765525,1.57273641795332,1.49264013319673,-1.01764992399702,3.93513423817176,2.74571257351036
199809,1998-07-01,0.785586778244074,4.82333333333333,4.03774655508926,5.19886981039406,4.02240566909899,3.09466136285712,0.306022711610154,1.60656727996535,1.5608333977281,1.48236428653172,-0.978905885246538,4.00707132136308,2.55538226855719
199812,1998-10-01,0.728343234069051,4.25333333333333,3.52499009926428,6.51281665586225,4.87766178969355,3.12589167363356,4.54753045084075,2.38430398566019,1.55930542626413,1.46401785073705,-0.962574506895528,3.95207540328561,2.06097224852647
199903,1999-01-01,0.994320459417164,4.40666666666667,3.4123462072495,3.18131787158009,4.68843606359215,3.10505610430527,-1.26406044031881,1.47921643600641,1.4351800429572,1.44685133024591,-0.996041794983638,3.91675366652728,1.96549487700388
199906,1999-04-01,1.34967581348056,4.45333333333333,3.10365751985278,3.28530600865875,4.54457758662379,3.10886183024577,2.40873471455814,1.49955685917256,1.46873446311911,1.43304891286063,-1.01230845608526,3.89210175998172,1.67060860699201
199909,1999-07-01,1.57216777991351,4.65,3.07783222008649,5.00267386548714,4.49552860039706,3.15955589943309,2.41652205619438,2.02718169531861,1.49245259502832,1.44448578483164,-0.957673586146995,3.85621617164781,1.633346435255
199912,1999-10-01,1.91032138656233,5.04333333333333,3.133011946771,6.88370118468242,4.5882497326021,3.31051253289372,1.97137481290213,1.38314278583396,1.54130732442321,1.47224720877817,-0.928939207498551,3.93322583517849,1.66076473799269
200003,2000-01-01,2.48300357447722,5.52,3.03699642552278,1.15901144480972,4.08267312590951,3.23059530581832,2.21814743960778,2.25369475581561,1.58463127443857,1.44434711426425,-0.919840529628607,3.89562229327351,1.59264931125841
200006,2000-04-01,2.40600680798915,5.71333333333333,3.30732652534419,7.48462068847573,5.13250179586375,3.37911600923229,0.439230658508194,1.76131874180312,1.64486633729942,1.46746004000509,-0.904227109742754,3.96458161344911,1.83986648533865
200009,2000-07-01,2.49915341256948,6.01666666666667,3.51751325409719,0.480821524197239,4.00203871054128,3.38866739393037,0.266962895668854,1.22392895167174,1.71404804813961,1.47407607842808,-0.890612258037427,3.9416723814374,2.04343717566912
200012,2000-10-01,2.45915186333923,6.01666666666667,3.55751480332744,2.2671618514039,2.84790387722165,3.53095501362219,-2.29510629476195,0.157308674755718,1.6844807767476,1.48552750669646,-0.859337669589386,3.96142183929968,2.07198729663098
200103,2001-01-01,2.2909969422523,4.81666666666667,2.52566972441437,-1.13906137487305,2.27338567230095,3.5495152752328,-0.228029208624747,-0.454235487302412,1.78002625094505,1.4672155537963,-0.888006636671379,3.93850259781184,1.05845417061813
200106,2001-04-01,2.31134974307281,3.66,1.34865025692719,2.11473536262261,0.930914340837674,3.52507735230859,-4.32768549824445,-1.64596452649057,1.73113175552549,1.43225285982269,-0.895473291221383,3.93395044132217,-0.0836026028953073
200109,2001-07-01,1.76833731177881,3.17,1.40166268822119,-1.26702555847942,0.49395257016851,3.44551538398031,-4.40134011522986,-2.81304027921525,1.63016714365438,1.39565732623198,-0.977991248325471,3.89398035967179,0.0060053619892005
200112,2001-10-01,1.28246901127067,1.90666666666667,0.624197655395996,1.10857151885924,0.204304987032344,3.42966768004404,-4.27924772300976,-3.3090756362772,1.54456353884484,1.35906993759474,-1.03101744183418,3.89423925472271,-0.734872282198764
200203,2002-01-01,0.801795145253337,1.72,0.918204854746663,3.66631108555922,1.40564810214041,3.40389350333488,-3.27806563758308,-4.07158474351679,1.52690863983403,1.33947041496342,-1.01929138577446,3.87760338500494,-0.421265560216974
200206,2002-04-01,1.09279167950254,1.71333333333333,0.620541653830797,2.20084660924371,1.42717591379569,3.34925229641939,0.91475852839551,-2.7609737368568,1.4979074956515,1.30712683945479,-1.02456060669755,3.86727802556229,-0.686585185623353
200209,2002-07-01,1.52040821318344,1.64333333333333,0.122925120149889,1.94259520859248,2.22958110556366,3.30107563911682,-1.4247157016392,-2.01681763345913,1.44964120466402,1.27068494764216,-1.09489419327394,3.80700188305491,-1.14775982749227
200212,2002-10-01,1.91187068454566,1.33333333333333,-0.578537351212325,0.25453915696616,2.01607301509039,3.2077360313583,0.613402972532029,-0.793654959573686,1.40252408941302,1.22418708228632,-1.14669467359947,3.80006930307619,-1.80272443349704
200303,2003-01-01,2.43217203609012,1.15666666666667,-1.27550536942345,2.06663347475953,1.61615361239047,3.24077578983442,-2.28586320109372,-0.545604350451345,1.27346200447402,1.18828386560728,-1.18996070673526,3.80947124184572,-2.46378923503063
200306,2003-04-01,1.74960569784011,1.04,-0.709605697840106,3.69460086805589,1.98959217709351,3.2738510768354,-1.90781831920113,-1.2512485623505,1.11663518710224,1.16623772337327,-1.1692969336125,3.76921937039575,-1.87584342121242
200309,2003-07-01,1.85565656740998,0.93,-0.92565656740998,6.64362418237872,3.16484942054007,3.39129387162261,1.24844890864644,-0.582957409779095,1.09162556582748,1.16299973032249,-1.18296098230596,3.73518033276323,-2.08865629773192
200312,2003-10-01,1.80302658155362,0.916666666666667,-0.886359914886957,4.64977127119397,4.26365744909702,3.37492617758844,2.14378667359298,-0.200361484513856,1.05406365622888,1.15212204992851,-1.2084896086837,3.68661689414649,-2.03848196481541
200403,2004-01-01,1.85921285926103,0.916666666666667,-0.942546192594361,2.29367489313432,4.32041780369072,3.33470142271691,1.2532287092224,0.684411493065173,0.993053694260224,1.11534591598974,-1.23098524865725,3.67098276418108,-2.05789210858411
200406,2004-04-01,2.47498339811596,1.07666666666667,-1.39831673144929,2.92137324658484,4.12711089832296,3.27199131384774,0.634696215065489,1.32004012663183,0.832777980408901,1.0646549027196,-1.27659424613533,3.65061413632032,-2.46297163416925
200409,2004-07-01,2.44567467741375,1.48666666666667,-0.959008010747078,3.61931977076324,3.37103479541909,3.30367701916055,2.43763847150085,1.61733751734543,0.786134403406828,1.05653637735349,-1.28911541603356,3.60440143510789,-2.01554438810026
200412,2004-10-01,2.82829808033336,2.00666666666667,-0.821631413666691,3.44257903058391,3.06923673526658,3.27683310922113,1.02015234320305,1.33642893474795,0.767576700610428,1.03995066737654,-1.29696766463776,3.61709600894758,-1.86158208104355
200503,2005-01-01,2.58501562201516,2.53666666666667,-0.0483489553484966,4.24126265834772,3.55613367656993,3.34874246730923,1.07799954609327,1.29262164396566,0.746180461255053,1.04445472526389,-1.30589099706142,3.61623732059375,-1.09280368061286
200506,2005-04-01,2.54720284896326,2.86333333333333,0.316130484370074,2.08304328281486,3.34655118562743,3.3659390048885,3.32532760755058,1.96527949208694,0.831552404264331,1.04871775065991,-1.26797382871439,3.6424446585532,-0.732587266289409
200509,2005-07-01,3.05738678247005,3.36,0.302613217529949,3.34628453426618,3.27829237650317,3.3643558679562,0.520367887329343,1.48596184604406,0.745620578714616,1.02130643184451,-1.31846870501896,3.6023762302883,-0.718693214314701
200512,2005-10-01,3.04840272769313,3.82666666666667,0.778263938973533,2.2795929648403,2.98754586006726,3.35060461002008,2.0821719466646,1.75146674690945,0.779150201047667,1.01681387222677,-1.31918163903651,3.59778528572262,-0.238549933253585
200603,2006-01-01,2.99246162942683,4.39333333333333,1.4008717039065,4.77692109290899,3.12146046870758,3.40464184359112,3.38364775534785,2.32787879922309,0.845250971518476,1.03723812358364,-1.34688060818749,3.58184161797353,0.363633580323223
200606,2006-04-01,3.09635772436572,4.70333333333333,1.60697560896762,1.19347813929167,2.89906918282679,3.26138567942476,1.53228667248193,1.87961856545593,0.796690167360943,0.991697071704679,-1.34980403860113,3.56331471035863,0.615278537263017
200609,2006-07-01,2.71757010200453,4.90666666666667,2.18909656466214,0.357574771986435,2.15189174225685,3.17824812933317,2.24361325093199,2.31042990635659,0.778805249294487,0.966057106098611,-1.38519839209998,3.52584262620558,1.22303945856338
200612,2006-10-01,1.76796161646386,4.90333333333333,3.13537171686947,3.11867073848404,2.36166118566778,3.15111249147739,1.63080137785272,2.19758726415362,0.710214776676796,0.950338835186987,-1.39643126643435,3.55845889616744,2.18503288168248
200703,2007-01-01,2.23423557849269,4.98333333333333,2.74909775484064,0.247040454068781,1.22919102595773,3.08135944335186,0.276612598716142,1.42082847499569,0.627143249877857,0.907369194540979,-1.42901802246507,3.52467016887883,1.84172856029973
200706,2007-04-01,2.25834758278136,4.73666666666667,2.4783190838853,3.04802953228389,1.69282887420579,3.00782882132724,0.647108150003817,1.19953384437617,0.599931068148392,0.878450092868089,-1.43598102745202,3.50880882381763,1.59986899101726
200709,2007-07-01,2.11176126269663,4.30333333333333,2.1915720706367,2.68134290628197,2.27377090777967,2.94833458982684,-1.70363280016481,0.212722331601967,0.507131420585027,0.825077996124586,-1.47093358073113,3.48284239222371,1.3664940745123
200712,2007-10-01,3.28083607292804,3.39,0.109163927071961,1.42510148403332,1.85037859416699,2.90666732259057,-0.124051372856471,-0.225990856075331,0.46811554556208,0.780358440853229,-1.48604361082317,3.42153562291266,-0.671194513781192
200803,2008-01-01,3.20667525370446,2.04333333333333,-1.16334192037113,-2.73976369457642,1.10367755700569,2.73971771082651,-1.17675089894504,-0.589331730490628,0.379789529131047,0.70406676683554,-1.5838571720419,3.34800081948011,-1.8674086872069
200806,2008-04-01,3.45602582209521,1.62666666666667,-1.82935915542854,1.98057491870571,0.836813903611144,2.69271358588085,-2.18726174620087,-1.2979242045418,0.266923659928686,0.652723094152654,-1.59937287292644,3.31220434437527,-2.48208224958163
200809,2008-07-01,3.90340307979038,1.49333333333333,-2.41006974645705,-1.92166505924618,-0.313938087770893,2.51470021413985,-4.40701395463918,-1.97376949316039,0.149097743272453,0.588421729916684,-1.65286495150327,3.24462337090576,-2.9984914763736
200812,2008-10-01,1.46165899836719,0.296666666666667,-1.16499233170052,-8.54250721894161,-2.80584026351463,2.13831711726975,-9.48024082061494,-4.31281685510001,-0.20159653851394,0.469801087389023,-1.7514056215842,3.13463965710367,-1.63479341908917
200903,2009-01-01,0.0420192790632434,0.213333333333333,0.17131405427009,-5.58083048659483,-3.51610696151923,1.91926340831538,-10.4058357523829,-6.62008806845948,-0.430140921315543,0.400813014823172,-1.8288107972151,3.10017263367018,-0.229498960552833
200906,2009-04-01,-0.550540919287013,0.173333333333333,0.723874252620346,-0.541861826254575,-4.1467161477593,1.82358421244254,-8.86456300057148,-8.28941338205214,-0.711973364193783,0.339806756734966,-1.88396495388515,3.07767312865157,0.384067495885228
200909,2009-07-01,-0.935555867285487,0.156666666666667,1.09222253395215,1.30520855489777,-3.33999774422331,1.73114757967781,-4.83469771742833,-8.39633432274942,-0.893253858534351,0.286905213579138,-1.94233796424364,3.04600896756653,0.805317320371905
200912,2009-10-01,1.18828935525492,0.0566666666666667,-1.13162268858826,3.85360026386934,-0.240970873520574,1.65539505665748,-0.125464802587061,-6.05764031824245,-0.94567484892158,0.221054254968768,-1.9800116942067,2.99353870299123,-1.35267694355706
201003,2010-01-01,2.09522289068964,0.106666666666667,-1.98855622402297,1.72764665669192,1.58614841230111,1.66961093695454,0.404583970487593,-3.35503538752482,-0.991013935649585,0.190242539082635,-2.02817297241384,2.96696619988418,-2.17879876310547
201006,2010-04-01,1.76004304560626,0.146666666666667,-1.6133763789396,3.84559718901514,2.68301316611854,1.57863534946802,3.3784358724116,-0.294285669279049,-0.917533805302,0.177660733247707,-2.00442733953043,3.00400180708858,-1.79103711218724
201009,2010-07-01,1.42842830116328,0.156666666666667,-1.27176163449661,2.69065757059295,3.02937542004234,1.63388125062792,1.85622607785092,1.37844527954076,-0.877802225747448,0.194930656799817,-1.97251165200684,3.03425203130924,-1.46669229129619
201012,2010-10-01,1.2790482873311,0.136666666666667,-1.14238162066443,2.51254004819543,2.69411036612386,1.6400157055477,2.01844695695463,1.91442321942619,-0.769963394454534,0.196116866438436,-1.95667653692352,3.04550270150868,-1.33849848710307
201103,2011-01-01,1.68462274047707,0.126666666666667,-1.5579560738104,-1.54794064817665,1.87521353990672,1.62979372371511,1.14601328496562,2.09978054804569,-0.735612332114775,0.194720486966078,-1.9885641408371,3.01740851906147,-1.75267656077701
201106,2011-04-01,2.57770401675037,0.0466666666666667,-2.5310373500837,2.899266735038,1.63863092641243,1.6494070080255,2.68755358318842,1.9270599757399,-0.560231355078953,0.197617598754199,-1.97117631184517,3.0265662612881,-2.7286549488379
201109,2011-07-01,2.81045006893894,0.0233333333333333,-2.78711673560561,0.842206478645124,1.17651815342548,1.70213780895361,2.00485939927866,1.96421830609683,-0.40007636721624,0.217562577475777,-1.95302898799634,3.04537936598807,-3.00467931308112
201112,2011-10-01,2.6247567237772,0.0133333333333333,-2.61142339044387,4.47798496562086,1.66787938278183,1.78637314512265,2.94389911998891,2.1955813468554,-0.219497696141273,0.251712472342855,-1.93030122696982,3.11552945571758,-2.86313586278716
201203,2012-01-01,2.45562893925655,0.0666666666666667,-2.38896227258988,2.64504204985698,2.71612505729024,1.7608414192301,3.32327757278961,2.7398974188114,-0.0544641158819559,0.280740776504553,-1.9044153958165,3.09126256390033,-2.66970304909454
201206,2012-04-01,1.75429167007968,0.0866666666666667,-1.66762500341301,1.86289318868091,2.45703167070097,1.75239258371603,0.381240311324405,2.1633191008454,-0.0678020713087335,0.284833400148391,-1.89235334065583,3.1201931361824,-1.95245840356108
201209,2012-07-01,1.55233567542918,0.103333333333333,-1.44900234209585,0.478466575371783,2.36609669488264,1.71578936788551,1.64018878774428,2.0721514479618,0.00882054092585349,0.286754003137808,-1.90201941259973,3.10241270169423,-1.73575634523355
201212,2012-10-01,1.74541642947768,0.0866666666666667,-1.65874976281101,0.0897641795802429,1.26904149837248,1.71166999345086,1.61440171708342,1.73977709723543,0.0338455095396384,0.284898915855387,-1.92244953851768,3.14524795844674,-1.9436486786668
201303,2013-01-01,1.52421625906864,0.0866666666666667,-1.43754959240198,2.7885471114466,1.30491776376989,1.72971783436804,1.37588808413938,1.25292972507287,0.125389291670466,0.295579411200389,-1.92683408634538,3.13206759588764,-1.73312900360235
201306,2013-04-01,1.26193521288807,0.05,-1.21193521288807,0.765629660764233,1.03060188179072,1.65649355418575,1.13980757399297,1.44257154074001,0.201579939000318,0.275956089921488,-1.92737918152283,3.15243370629427,-1.48789130280989
201309,2013-07-01,1.30338566525197,0.0333333333333333,-1.27005233191863,3.07487708906677,1.67970451021446,1.56727487685295,2.56029313310293,1.67259762707967,0.23437604461173,0.25712904014608,-1.94702367076316,3.08588588199511,-1.52718137206472
201312,2013-10-01,1.19595828274184,0.0633333333333333,-1.1326249494085,3.88336356320949,2.62810435612177,1.54811468415334,1.437456273732,1.62836126624182,0.216717784615206,0.246546701504366,-1.9770798677612,3.11445361831044,-1.37917165091287
201403,2014-01-01,1.36153599623112,0.0466666666666667,-1.31486932956446,-0.921871059004786,1.70049981350893,1.46772603534986,1.51090004041237,1.66211425531007,0.223159567894955,0.22953637121632,-2.00102956564175,3.10312532060233,-1.54440570078086
201406,2014-04-01,1.76218592679378,0.0333333333333333,-1.72885259346045,4.49953385277269,2.63397586151104,1.50718005050456,3.34633316825226,2.21374565387489,0.290950491724624,0.247719883576797,-1.99254322754331,3.10274505496869,-1.9765724770372
201409,2014-07-01,1.68666339023718,0.0266666666666667,-1.65999672357051,5.08030781931978,3.13533354407429,1.54370475171847,3.06823676921084,2.34073156290187,0.306715449167374,0.250916793743599,-1.99886336927072,3.10435354823401,-1.91091351731445
201412,2014-10-01,1.19127125347491,0.0233333333333333,-1.16793792014158,1.99529859818881,2.66331730281912,1.50752274090859,4.66788202036952,3.14833799956125,0.397908691096536,0.272990012655693,-1.98615007213545,3.1387459252982,-1.4409279327973
201503,2015-01-01,0.269301220810636,0.0266666666666667,-0.242634554143969,3.18693083167148,3.69051777548819,1.48116444524169,1.25376572754519,3.08405442134445,0.402302845632834,0.277240001208364,-1.98158713897988,3.10134424272337,-0.519874555352281
201506,2015-04-01,0.250443592757232,0.02,-0.230443592757232,2.70445641271735,3.24174841547435,1.49669977348925,1.62946290189012,2.65483685475392,0.359906227991322,0.270612232971136,-1.9979466303334,3.1046116132814,-0.501055825728069
201509,2015-07-01,0.279175185730907,0.04,-0.239175185730907,1.61748826190831,2.37604352612149,1.4534798666803,0.0578144338355457,1.90223127091009,0.348342391653977,0.255979866164889,-2.00493478521024,3.09397161662714,-0.495155051895858
201512,2015-10-01,0.385660494977724,0.123333333333333,-0.262327161644391,0.48452009518769,1.99834890037121,1.40860304493899,3.13114553441807,1.51804714942223,0.374566731347814,0.248017622705817,-2.05215184607755,3.09978368053607,-0.510344784350562
201603,2016-01-01,0.948855772100732,0.286666666666667,-0.662189105434065,0.578613250634419,1.34626950511194,1.30364534888212,1.38498221492149,1.55085127126631,0.324600092837155,0.212770793969426,-2.06329872114195,3.05286241857539,-0.874959899403452
201606,2016-04-01,1.04169029301664,0.256666666666667,-0.785023626349973,2.2131605437643,1.22344553787368,1.32913740899394,1.82854609759424,1.60062207019234,0.332006578464963,0.213984293318361,-2.06811584852396,3.05599376545272,-0.999007919668218
201609,2016-07-01,1.15281142878052,0.296666666666667,-0.856144762113854,2.74226662827672,1.50464012946578,1.38875470540119,0.668023003067475,1.75317421250032,0.29261682226835,0.217968501802272,-2.10933367170747,3.03996881218991,-1.07411326391617
201612,2016-10-01,1.60414419572001,0.43,-1.17414419572001,1.74304031368706,1.81927018409063,1.35436394478127,0.291022673565422,1.04314349728716,0.259122354661168,0.203024740379218,-2.11077929340435,3.05563239823469,-1.37716893609906
201703,2017-01-01,1.99181440483764,0.59,-1.40181440483764,1.22815731422676,1.98165619998871,1.37889186628522,2.01360223157359,1.20029850145018,0.302547095482604,0.21412416284414,-2.08485416933894,3.03862849105994,-1.61593856768218
201706,2017-04-01,1.54202245896959,0.89,-0.652022458969594,3.01395368519763,2.18185448534705,1.37803997010806,2.08780317753998,1.26511277143662,0.338564471171008,0.229504988903962,-2.13629371124313,3.09089834072084,-0.881527447873478
201709,2017-07-01,1.48781273610803,1.03666666666667,-0.451146069441363,3.10711506015906,2.27306659331763,1.38868427395499,0.656126109266353,1.26213854798634,0.397558443906787,0.244960494337912,-2.15742513287475,3.13604539690879,-0.696106563779696
201712,2017-10-01,1.66758169033434,1.20666666666667,-0.460915023667674,2.84707404576778,2.54907502633781,1.42423358799835,3.98374227789553,2.18531844906886,0.500253285175587,0.257428897969154,-2.09543851052232,3.11337436227498,-0.718343921637439
201803,2018-01-01,1.74000408153985,1.56,-0.180004081539848,1.97025352017732,2.73459907782545,1.5419840183672,1.81472172735191,2.13559832301344,0.575040100833011,0.291865877199811,-2.07473359040969,3.15991858453844,-0.47186995873914
