"FilteredMean","FilteredMedian","FilteredP005","FilteredP025","FilteredP05","FilteredP1586","FilteredP25","FilteredP75","FilteredP8413","FilteredP95","FilteredP975","FilteredP995","Date"
1.97152048043476,1.94655897508134,-1.01579525488693,0.0898963625199201,0.476566794611632,1.10020811284869,1.3886855702945,2.52087440854509,2.82345298753706,3.55224690569898,4.02165154024403,5.44963098174872,1978.75
2.00437141690299,1.97916900912541,-0.973013771958083,0.11251826877881,0.498621950653863,1.13568851073898,1.41786795085693,2.55816635657525,2.86159625992883,3.58751938487007,4.06532033676125,5.43938038142902,1979
1.99679373208805,1.97564118279044,-0.984071557790061,0.0981376583046787,0.474361645015526,1.12197865841877,1.40660392625185,2.55169193392072,2.86046783984537,3.58930065495319,4.06338712047802,5.43068385201284,1979.25
2.00055665486135,1.97992574425822,-0.998266989103412,0.082326198755803,0.470992341933987,1.12471118628159,1.40734049504739,2.55885386102319,2.8713076035998,3.60640184949633,4.05443271511301,5.42434857862241,1979.5
2.04548447444244,2.02721668790175,-0.964455986541187,0.121090297728995,0.507031682003158,1.16189084441094,1.45057507399398,2.61010642120147,2.91971284289242,3.65274192825696,4.10838957152349,5.50437227048466,1979.75
2.08835427161563,2.06760264941576,-0.94695777218722,0.141774673247786,0.537221652654071,1.19731020584618,1.48740218425171,2.65905161130914,2.97921653577965,3.71019305503856,4.1531934865312,5.57534700867521,1980
2.0834978504707,2.06405042315808,-0.975634835857157,0.123414263398715,0.521449592804774,1.18696279855242,1.48041638816553,2.65961079512202,2.97798632511321,3.71968530580345,4.16182845822441,5.54607994491179,1980.25
2.09946763418231,2.08122417636373,-0.981761878729106,0.124981507932827,0.527169606240806,1.19202260170583,1.48963160237108,2.68260797306496,2.99950204870039,3.73703929674959,4.18806667446152,5.53816185563176,1980.5
2.12779834414814,2.10907321299698,-0.957030840860807,0.137308692518077,0.544196816568268,1.21790830277694,1.51086078081872,2.71513338335475,3.03293610469521,3.78237756215696,4.23568177531313,5.57506959620615,1980.75
2.13577465837473,2.11640204636556,-0.950977469367183,0.143507994188566,0.537169051154089,1.2203868462777,1.51327122742519,2.72935387719559,3.04812585714937,3.78829585886668,4.24432964923074,5.60822024657857,1981
