"SmoothedMean","SmoothedMedian","SmoothedP005","SmoothedP025","SmoothedP05","SmoothedP1586","SmoothedP25","SmoothedP75","SmoothedP8413","SmoothedP95","SmoothedP975","SmoothedP995","Date"
1.22245090562388,1.26828250682752,-1.8834495166214,-0.651505736897889,-0.21925707878173,0.448291636631772,0.738249747703258,1.76569754065867,2.01037575951025,2.53379228366128,2.82859867707616,3.60438096937444,1966.5
1.22272988986379,1.26758797685566,-1.888561918807,-0.649586400648256,-0.214965681203793,0.450264569988204,0.739914772191249,1.76470042601401,2.01028912941354,2.53574052726428,2.8316130297394,3.6093692408261,1966.75
1.21367081902393,1.25480377989597,-1.87252710278494,-0.6613871122239,-0.230600473833971,0.439311183091585,0.729055990831164,1.75611292067362,1.99867307247208,2.5277225486128,2.82009677507409,3.63195427379871,1967
1.21679435917717,1.2595372068848,-1.88777233591582,-0.655543408722707,-0.221059538172049,0.444231422423872,0.730951440663627,1.76108530334248,2.00428781581902,2.52627946130652,2.83099371561679,3.62416276680188,1967.25
1.23525952294016,1.27736523447344,-1.87361994829523,-0.631371006208251,-0.200276185441556,0.459826165939141,0.74610595774518,1.78177038632847,2.02519845964495,2.5509649487308,2.8523405461427,3.64063227807501,1967.5
1.25518874339716,1.29692812483865,-1.86811796075384,-0.618674460576935,-0.174932210168784,0.476736409287589,0.766450595608029,1.80235562577438,2.0453822365957,2.57336413968372,2.88077033071966,3.64877796055211,1967.75
1.24020263158307,1.28347319219062,-1.84678401598843,-0.634036303856167,-0.198440645118616,0.466708829840742,0.749673508708263,1.78631941267687,2.0295528738782,2.55514414751548,2.86423186645697,3.66761928554003,1968
1.26558224913855,1.30713488579259,-1.82859331862668,-0.600764676614605,-0.169906212849503,0.489219111034512,0.772474758161481,1.81352003052699,2.05762889530528,2.58753569495661,2.89168196695847,3.66181564012641,1968.25
1.25194658213448,1.29123798072406,-1.83245336465778,-0.62429390996622,-0.181795339319187,0.472150400975304,0.755853902837452,1.80054649910122,2.04559316112569,2.570519025518,2.87992129353153,3.65712556307112,1968.5
1.25837684999395,1.29982286168913,-1.83926784421976,-0.613432981207378,-0.183321392200408,0.47974481124511,0.760641339583062,1.80555486277053,2.05444783025859,2.57808886543592,2.88586716283264,3.64526656963969,1968.75
1.27459170757075,1.31618203657155,-1.81820733126065,-0.59922609216574,-0.169591913266546,0.499894631789068,0.777283505818378,1.82270995316639,2.07293383056017,2.60148533144238,2.90034484178659,3.6803444432273,1969
1.2749195577853,1.31636996717734,-1.82090643337161,-0.593016779082836,-0.163719448496577,0.496429305064812,0.778830822174754,1.82094673365829,2.07177215455757,2.60282814453919,2.89568156628588,3.68128696135441,1969.25
1.30866218344629,1.34919391202842,-1.78721974772395,-0.565296989339369,-0.122147771460888,0.526148268246712,0.811824916328751,1.85503427791112,2.10644633164065,2.64334269712316,2.93875810361121,3.7078189339017,1969.5
1.31817001363895,1.35791199236436,-1.78647080268396,-0.547517463416861,-0.12165891841442,0.534361517934958,0.818428424884705,1.8660106693628,2.11482653810835,2.64823930828006,2.95936702429383,3.70256372801027,1969.75
1.3270502072668,1.36524567892851,-1.80613793980155,-0.535663038615148,-0.115940000139302,0.53998344381794,0.826289311082453,1.87545816473014,2.12812841365681,2.65919651579731,2.96547233071871,3.70308532025662,1970
1.33864170470061,1.37703449028914,-1.8062303045601,-0.534292839273068,-0.109257410814711,0.550952382131113,0.836600519929497,1.88736578503217,2.14063104041024,2.67930677145576,2.97491361673811,3.73048270317673,1970.25
1.33022359943875,1.36637279636626,-1.81795600088784,-0.538533112314449,-0.112471527030695,0.541710613197317,0.830343423555151,1.8776043362496,2.13491927252629,2.67118779118143,2.97473873076878,3.71571937264716,1970.5
1.30377092773393,1.33952527217294,-1.83573216786314,-0.562961897681618,-0.134044410085087,0.51492666322622,0.802598417155641,1.85083675515941,2.10715016044198,2.64465548396048,2.93720695167294,3.68582794592405,1970.75
