"yyyymm","date","pi","tb3m","pistar.ptr","rstar","rstar.lb","rstar.ub","earr","eprr","pistar","pistar.lb","pistar.ub","pihat"
198612,1986-10-01,2.37283191648352,5.35333333333333,4.705217054,2.04541749033176,0.638447371363269,3.04653875686054,2.99495139649492,2.98050141684981,4.80103162682762,4.47358014168536,5.12834010811097,2.26188709240276
198703,1987-01-01,3.73258764066122,5.53666666666667,4.8849995,2.06249211327205,0.597068246122522,3.05211293520295,2.12721545891308,1.80407902600544,4.84148537762162,4.52604262603328,5.15364541960798,3.46239340613562
198706,1987-04-01,3.78565955233192,5.65666666666667,4.895737197,2.04441736445212,0.610669358556674,3.048800619523,1.84228035407552,1.87100711433474,4.86218495202437,4.54508204974528,5.18033651642492,3.69459901773119
198709,1987-07-01,3.7345956333013,6.04333333333333,5.080819672,2.03653965387652,0.605148908277022,3.03000703238903,2.01294304084681,2.30873770003204,4.95115393128767,4.63581489841995,5.27215761452407,3.77286255073655
198712,1987-10-01,3.49281429520758,5.86333333333333,4.74,2.0260873615859,0.630546358082677,3.04880805722244,2.01649918147917,2.37051903812575,4.85737397026666,4.54781894197278,5.16699642278958,3.58232639397032
198803,1988-01-01,3.10169323719975,5.72333333333333,4.835,1.999632043906,0.670139790072486,2.98714968048985,2.13642678337334,2.62164009613358,4.84090489216594,4.52965691275939,5.15755709690177,3.24119624097057
198806,1988-04-01,4.39802811056822,6.21,4.645,2.03277788235532,0.647532172237475,3.01022236012138,1.96649057906243,1.81197188943178,4.76721151525242,4.45273987580066,5.08256327989054,4.22751763088561
198809,1988-07-01,4.89359968166454,7.01,4.52,2.09817323226262,0.815950873733724,3.05461712857542,2.23021061015847,2.11640031833546,4.67525263148049,4.36530599590831,4.99251780139724,4.78277430929715
198812,1988-10-01,3.98654607520967,7.72666666666667,4.266847826,2.16312150227973,0.902716886155986,3.12545379476368,3.26495944852091,3.74012059145699,4.51774257275618,4.2050872996588,4.83555679114213,4.17942921701975
198903,1989-01-01,4.45410303527041,8.54,4.29,2.21635519329573,0.930795399730404,3.18946051906234,3.9598209740887,4.08589696472959,4.43706811024506,4.12628181458111,4.75385929328087,4.48507561123065
198906,1989-04-01,5.28605411664387,8.41,4.34,2.24793339096064,0.946608223861483,3.23570214093886,3.60489905358204,3.12394588335613,4.41217065718615,4.10104846096077,4.73091566089396,5.1144759344115
198909,1989-07-01,2.26801068019569,7.84333333333333,4.13,2.22596100386791,0.886461164077495,3.18435226236734,4.61607859366242,5.57532265313765,4.2688186024376,3.96276060337002,4.57853246816143,2.76976108748162
198912,1989-10-01,3.11218739098003,7.65333333333333,3.905737705,2.2735134479879,0.953260753483251,3.22280413104473,4.51378153235211,4.54114594235331,4.11759909858098,3.81043696826185,4.43566760472545,3.12388530830674
199003,1990-01-01,5.66463890215587,7.76,3.655737705,2.30762797125903,0.958492661840133,3.28949979001901,3.3845510850242,2.09536109784413,3.94332929930939,3.63680031321014,4.27404818185218,5.10477592257698
199006,1990-04-01,3.57901704798067,7.74666666666667,3.87,2.33438010303213,0.944647340026951,3.29306126673633,3.94543549509894,4.167649618686,3.91134046708381,3.60212311552719,4.22096420286817,3.76224554250677
